Concessionário,Petróleo (bbl/d),Gás Natural (Mm³/d),Produção Total (boe/d),mes
TOTALENERGIES EP,139354.7980369286,5889.992715887096,176401.73312124243,2022-10-01
PETROGAL BRASIL,106752.48746475499,4831.092580258063,137139.14188698796,2022-10-01
REPSOL SINOPEC,61988.84225972445,2877.3523255322584,80086.8416903805,2022-10-01
PETRONAS,57953.233313980316,988.1949665483871,64168.791896526025,2022-10-01
CNODC BRASIL,39528.20119633718,2058.0651122419354,52473.03971996762,2022-10-01
CNOOC PETROLEUM,39528.20119633718,2058.0651122419354,52473.03971996762,2022-10-01
EQUINOR BRASIL,39235.06401775514,65.50083522580645,39647.05182616677,2022-10-01
EQUINOR ENERGY,29413.468160428343,782.2253735483872,34333.51713722672,2022-10-01
QATARENERGY,28790.920138211102,653.8302732774195,32903.388329374146,2022-10-01
PETRO RIO JAGUAR,25389.736695402647,282.20511190606453,27164.75323032053,2022-10-01
SINOCHEM PETRÓLEO,26156.709345170086,43.66722348387096,26431.367884111172,2022-10-01
ENEVA,234.73628339878385,4143.304279677419,26295.33297475661,2022-10-01
KAROON BRASIL,23390.48227019172,152.19912612903227,24347.785855709368,2022-10-01
ENAUTA ENERGIA,14832.471093862938,997.7146417741936,21107.906624840678,2022-10-01
TRIDENT ENERGY,17456.1815226302,282.19665,19231.1448337667,2022-10-01
PETRO RIO O&G,14472.63145129639,61.144395612903224,14857.218082266385,2022-10-01
POTIGUAR E&P S.A.,8842.449777360343,644.2867363548387,12894.890934552372,2022-10-01
ONGC CAMPOS,11289.642628837939,109.20869262580645,11976.544555802662,2022-10-01
PERENCO BRASIL,11042.55791335059,35.70180322580645,11267.115472298301,2022-10-01
ORIGEM ALAGOAS,2294.874391856519,906.027770967742,7993.6169259671315,2022-10-01
SPE MIRANGA,1688.7587280046646,726.7812212903227,6260.074521488749,2022-10-01
PRIO BRAVO,5671.844776829611,63.04215002941936,6068.367922506153,2022-10-01
CHEVRON BRASIL,5822.013488764364,26.987179233870965,5991.757718581358,2022-10-01
3R MACAU,4111.785018052832,114.54037451612902,4832.222211088126,2022-10-01
PETRORECÔNCAVO,2791.2034186658066,94.29514193548388,3384.3019453630322,2022-10-01
3R CANDEIAS,1230.4235614550146,308.05235374193546,3168.0143365445774,2022-10-01
3R RIO VENTURA,1472.2132122227645,185.7809941935484,2640.740367311287,2022-10-01
3R PETROLEUM OFF,85.11002633769354,383.64492838709674,2498.1637333561384,2022-10-01
ALVOPETRO,55.97988928569677,332.50650322580645,2147.382618340406,2022-10-01
PETRORIO,2033.6743192553452,9.289365677419354,2092.102664386834,2022-10-01
SPE TIÊTA,1825.0081996187826,33.70926032258064,2037.0330422883535,2022-10-01
SEACREST SPE CRICARÉ,1795.2068312898389,33.558664516129035,2006.2844549500323,2022-10-01
BRASOIL MANATI,19.474834357354844,194.73494548387097,1244.3206418112613,2022-10-01
GEOPARK BRASIL,19.474834357354844,194.73494548387097,1244.3206418112613,2022-10-01
IMETAME,162.00945806282195,124.87917096774193,947.4757164074349,2022-10-01
SHB,750.7900553542878,13.540488483870966,835.9571552250243,2022-10-01
3R FAZENDA BELÉM,655.2046767201257,0.8455832258064515,660.5232345496354,2022-10-01
ORIGEM,11.87555490036774,81.52166161290322,524.6313173298225,2022-10-01
3R AREIA BRANCA,494.3517519928323,1.0764751612903227,501.1225762270678,2022-10-01
CAPIXABA ENERGIA,364.7908836079387,4.315074193548387,391.9318804212613,2022-10-01
PETROSYNERGY,345.34017777333224,6.243487419354839,384.6105273784645,2022-10-01
3R PESCADA,68.38930702709678,45.387277532258075,353.86665912226897,2022-10-01
PETROBORN,0,40.322433870967735,253.62044778595157,2022-10-01
PETROM,205.42354301763226,2.500636129032258,221.15206914838063,2022-10-01
BARRA BONITA,0,26.42258064516129,166.19301196774194,2022-10-01
MANDACARU ENERGIA,157.35187242435487,0.22209193548387093,158.74878850108067,2022-10-01
NOVA PETRÓLEO,131.4094333990387,2.2386967741935484,145.49041075632903,2022-10-01
BGM,131.1738759565968,0.1534650322580645,132.13914185114388,2022-10-01
GEOPAR - GEOSOL,108.0442866296129,0.5687535483870968,111.62163838579355,2022-10-01
RECÔNCAVO E&P,79.25439380610968,0.9685367741935483,85.3463060938,2022-10-01
SLIM DRILLING,72.02952441974195,0.3791690322580645,74.41442559052905,2022-10-01
ENERGIZZI ENERGIAS,55.91322541558065,1.2700290322580647,63.90146672296775,2022-10-01
CAMPO PETRÓLEO,56.29776613824194,0.08499948387096772,56.83239674188839,2022-10-01
PHOENIX ÓLEO & GÁS,39.171313503225804,2.2163,53.11141940622581,2022-10-01
IPI,47.07295528625323,0.6389093548387097,51.091573735411295,2022-10-01
NTF,13.373982423580646,5.9425901612903225,50.75174544596614,2022-10-01
PETRO-VICTORY,35.41599258758065,0.2425967741935484,36.941880203870966,2022-10-01
GEOFLUX,6.686991211790323,2.9712950806451612,25.37587272298307,2022-10-01
NEWO,6.686991211790323,2.9712950806451612,25.37587272298307,2022-10-01
ENERGY PARANÃ,0.040749244224838714,2.436079032258065,15.36322350211194,2022-10-01
VIPETRO,11.733104906664515,0.02798129032258064,11.909101906348386,2022-10-01
GUTO & CACAL,9.710655051612903,0.019301290322580645,9.832056500496774,2022-10-01
EPG BRASIL,6.716198248870968,0.1266935483870968,7.513076596451613,2022-10-01
OIL GROUP,2.637501969358065,0,2.637501969358065,2022-10-01
PETROIL,2.637501969358065,0,2.637501969358065,2022-10-01
SONANGOL GUANAMBI,1.5692495664303225,0.12640883870967742,2.3643371442348387,2022-10-01
NORD,1.4202796774193547,0.0022151612903225804,1.4342126210548385,2022-10-01
Total Geral,3244517.822581529,148750.8208603226,4180132.2231369927,2022-10-01
PETROBRAS,2074595.121291709,95848.48004252503,2677463.849547983,2022-09-01
SHELL BRASIL,389834.0079716364,17415.132925766666,499371.88519945287,2022-09-01
TOTALENERGIES EP,121591.07480110877,4626.509989286667,150690.94359682396,2022-09-01
PETROGAL BRASIL,108308.04166870145,4900.790272566666,139133.08133299398,2022-09-01
REPSOL SINOPEC,65206.53678365171,2922.2463987666665,83586.91140507828,2022-09-01
PETRONAS,60051.55532118893,1039.6478176233334,66590.74256095434,2022-09-01
EQUINOR ENERGY,30917.791724347037,983.9075285833334,37106.38313670577,2022-09-01
CNODC BRASIL,28445.838700226166,1356.6687285000003,36979.02723543275,2022-09-01
CNOOC PETROLEUM,28445.838700226166,1356.6687285000003,36979.02723543275,2022-09-01
EQUINOR BRASIL,36179.49220809651,49.7483164,36492.39966607239,2022-09-01
QATARENERGY,29870.008264643253,696.28382904,34249.501255377334,2022-09-01
ENEVA,218.33166876985663,5346.871495,33849.1374667358,2022-09-01
PETRO RIO JAGUAR,26679.74092869975,290.69632146666663,28508.165558424003,2022-09-01
SINOCHEM PETRÓLEO,24119.661472064337,33.16554426666667,24328.26644404826,2022-09-01
TRIDENT ENERGY,22317.98895407927,311.261665,24275.76568721292,2022-09-01
KAROON BRASIL,15757.631530248183,100.03681400000002,16386.844083313525,2022-09-01
PETRO RIO O&G,14969.608765846553,61.61147413333333,15357.133231965134,2022-09-01
POTIGUAR E&P S.A.,8176.752512749387,630.0036978666668,12139.356071628126,2022-09-01
ONGC CAMPOS,10282.827320766064,99.33605775,10907.632250162591,2022-09-01
ENAUTA ENERGIA,5547.526868100983,811.0114635000001,10648.634881337919,2022-09-01
PERENCO BRASIL,10256.148840960204,37.886493333333334,10494.447685593137,2022-09-01
ORIGEM ALAGOAS,2502.7646607919205,890.7164613333334,8105.201966450934,2022-09-01
SPE MIRANGA,1701.46193749584,762.4744353333333,6497.281265599793,2022-09-01
PRIO BRAVO,5960.020422780249,64.93901186666668,6368.474469009328,2022-09-01
CHEVRON BRASIL,5933.729802105781,27.931608375,6109.41431177894,2022-09-01
3R MACAU,5134.964185055254,126.98161266666668,5933.6544022221815,2022-09-01
3R CANDEIAS,1138.3369070283975,413.34330659999995,3738.187770314143,2022-09-01
PETRORECÔNCAVO,2841.0289632126505,90.74142866666668,3411.775308654537,2022-09-01
3R PETROLEUM OFF,212.83495139577334,491.73527033333335,3305.7563720910766,2022-09-01
3R RIO VENTURA,1440.366494193207,161.28772066666667,2454.8356125196137,2022-09-01
PETRORIO,2110.2758204004535,9.3418232,2169.0341133820457,2022-09-01
ALVOPETRO,46.50608358997333,301.50371999999993,1942.907196683173,2022-09-01
SEACREST SPE CRICARÉ,1586.8878236103335,28.449850000000005,1765.8319746388336,2022-09-01
SPE TIÊTA,1507.4112552175716,38.597376000000004,1750.1814167561315,2022-09-01
IMETAME,172.26460657977165,151.24528433333336,1123.5687084324152,2022-09-01
BRASOIL MANATI,13.147191488366667,170.22923633333332,1083.8567444701298,2022-09-01
GEOPARK BRASIL,13.147191488366667,170.22923633333332,1083.8567444701298,2022-09-01
SHB,650.1102316788381,11.2819668,721.0716592771461,2022-09-01
3R FAZENDA BELÉM,652.6791716486865,0.8491736666666667,658.0203126690232,2022-09-01
ORIGEM,15.009568587110001,95.75231066666666,617.2734097414167,2022-09-01
3R AREIA BRANCA,475.48171134020333,0.637539,479.4917105177933,2022-09-01
CAPIXABA ENERGIA,381.0717911330067,5.062432,412.9135265509267,2022-09-01
3R PESCADA,88.16374261916667,48.31698655,392.06840779122217,2022-09-01
PETROSYNERGY,321.6569229163033,4.708386333333333,351.2717783595666,2022-09-01
PETROBORN,0,43.353016000000004,272.68223356696,2022-09-01
PETROM,212.65585115262667,2.4964633333333333,228.35813119126,2022-09-01
MANDACARU ENERGIA,162.77881517766667,0.22912366666666667,164.21995950750335,2022-09-01
BGM,148.22649061831666,0.18348356666666665,149.3805673907723,2022-09-01
NOVA PETRÓLEO,125.28555758194332,2.1955926666666667,139.09541829267,2022-09-01
GEOPAR - GEOSOL,105.22060871902,0.5538880000000002,108.7044590003,2022-09-01
BARRA BONITA,0,17.256000000000004,108.53696136000002,2022-09-01
RECÔNCAVO E&P,85.65481288788668,1.0309893333333333,92.13953990658001,2022-09-01
SLIM DRILLING,70.14707247934666,0.36925866666666673,72.46963933353332,2022-09-01
ENERGIZZI ENERGIAS,55.867706804566666,0.9811466666666668,62.03893292003333,2022-09-01
IPI,47.066647181698336,0.9353750000000001,52.949978210448336,2022-09-01
PHOENIX ÓLEO & GÁS,43.436169897999996,1.3561480000000001,51.96608314988,2022-09-01
NTF,3.5433749465166664,7.135802,48.426213724136666,2022-09-01
PETRO-VICTORY,39.77319421433334,0.27645,41.51201218883334,2022-09-01
CAMPO PETRÓLEO,40.70787046335,0.08607809999999999,41.249285357511,2022-09-01
GEOFLUX,1.7716874732583332,3.567901,24.213106862068333,2022-09-01
NEWO,1.7716874732583332,3.567901,24.213106862068333,2022-09-01
GUTO & CACAL,11.447454200000001,0.027150999999999998,11.61822883131,2022-09-01
VIPETRO,8.639915738969997,0.020604666666666667,8.769515177416663,2022-09-01
EPG BRASIL,7.304775673666668,0.13908333333333334,8.179583414500001,2022-09-01
SONANGOL GUANAMBI,3.663201697506,0.22587406666666668,5.083906660766667,2022-09-01
NORD,1.6772826666666667,0.002616,1.6937368096266667,2022-09-01
Total Geral,3147847.487911226,143070.31172700002,4047732.5653148275,2022-09-01
PETROBRAS,2007863.9154398374,95165.39927916668,2606436.1954799327,2023-04-01
SHELL BRASIL,362481.0880878372,16371.339209999998,465453.7011642873,2023-04-01
TOTALENERGIES EP,112320.54696929987,4622.876281833334,141397.560435538,2023-04-01
PETROGAL BRASIL,95839.15662680926,4394.60421,123480.38213290936,2023-04-01
REPSOL SINOPEC,59524.55811071934,2616.856998333334,75984.09142740633,2023-04-01
CNOOC PETROLEUM,56277.50838891521,2691.621143333333,73207.29397246464,2023-04-01
PETRO RIO JAGUAR,61092.627084885105,922.3209296400001,66893.85049134407,2023-04-01
PETRONAS,54874.770800456776,1075.0856553333333,61636.85530622893,2023-04-01
EQUINOR BRASIL,52272.239022649,134.45008,53117.904480333804,2023-04-01
CNODC BRASIL,34964.2284411318,1781.7451116666666,46171.06666194392,2023-04-01
SINOCHEM PETRÓLEO,34848.159348432666,89.63338666666667,35411.936320222536,2023-04-01
EQUINOR ENERGY,29442.682639605417,812.4479583333334,34552.82593241,2023-04-01
QATARENERGY,28744.68049343455,764.2682693333334,33551.782696570044,2023-04-01
ENAUTA ENERGIA,21082.821613390883,1058.159365,27738.44296896153,2023-04-01
TRIDENT ENERGY,23211.152708688332,406.4571666666667,25767.69106016,2023-04-01
PRIO BRAVO,24714.604609230133,150.65704702666667,25662.20881018893,2023-04-01
ENEVA,223.71784902299996,2904.8179,18494.470524622,2023-04-01
3R PETROLEUM OFF,10719.310990784668,545.3228875,14149.288341811043,2023-04-01
POTIGUAR E&P S.A.,8960.318387811567,672.6424266666667,13191.111449483833,2023-04-01
PERENCO BRASIL,10549.000757113,40.08766666666667,10801.144563789667,2023-04-01
ORIGEM ALAGOAS,1964.7053886523333,1296.5785666666668,10119.938223058001,2023-04-01
ONGC CAMPOS,9323.86579755723,84.85923600000001,9857.614268742389,2023-04-01
SPE MIRANGA,1768.3750496520001,849.0296999999999,7108.610547009001,2023-04-01
CHEVRON BRASIL,6333.005270175001,31.0006125,6527.993232683626,2023-04-01
CARMO,5834.580598383001,46.056333333333335,6124.266184346335,2023-04-01
SEACREST,5137.2526359799995,44.032900000000005,5414.2112107289995,2023-04-01
3R MACAU,4172.481113735666,99.22103333333332,4796.562561406,2023-04-01
3R CANDEIAS,1647.2534783760668,413.1530066666666,4245.907391238134,2023-04-01
PETRORECÔNCAVO,2646.8453468483335,107.06143333333334,3320.241420842667,2023-04-01
SEACREST SPE CRICARÉ,2516.0959214733334,56.0173,2868.4340951863333,2023-04-01
3R RIO VENTURA,1398.5312864073335,216.992,2763.3697379273335,2023-04-01
SPE TIÊTA,2106.051256934333,56.45408333333334,2461.1367148251666,2023-04-01
PETRORIO,2194.726885257333,6.240433333333334,2233.9780252416663,2023-04-01
ALVOPETRO,25.428234207666666,211.70693333333335,1357.0246205570002,2023-04-01
BRASOIL MANATI,19.788937323900004,200.38650333333334,1280.1819698549334,2023-04-01
GEOPARK BRASIL,19.788937323900004,200.38650333333334,1280.1819698549334,2023-04-01
IMETAME,113.13003221440002,184.41315333333336,1273.0537281819336,2023-04-01
SHB,686.6570481456001,18.53264,803.2238325440002,2023-04-01
3R FAZENDA BELÉM,642.452515058,0.8518333333333334,647.8103848763334,2023-04-01
3R AREIA BRANCA,445.63282883966673,0.8305333333333333,450.8567257050001,2023-04-01
CAPIXABA ENERGIA,381.58222598733335,6.892100000000002,424.93222548833336,2023-04-01
ORIGEM,9.902676864,60.561499999999995,390.82300517899995,2023-04-01
3R PESCADA,71.46396161263334,45.493315,357.60826923278336,2023-04-01
PETROSYNERGY,312.869615963,7.091200000000001,357.471916635,2023-04-01
PETROBORN,0,43.49656666666667,273.58513998566673,2023-04-01
PETROM,216.8510537856667,2.7443000000000004,234.1121793686667,2023-04-01
NÍON ENERGIA,143.79994248366668,7.954133333333333,193.82992986500003,2023-04-01
BARRA BONITA,0,27.461000000000002,172.72447241,2023-04-01
MANDACARU ENERGIA,153.32198101250003,0.2171,154.68749876350003,2023-04-01
ENERGY PARANÃ,4.312461464266667,23.52833,152.30118678156668,2023-04-01
BGM,148.10140726345,0.19333166666666665,149.31742671376668,2023-04-01
NOVA PETRÓLEO,94.62494994166667,1.7097333333333333,105.37884775900001,2023-04-01
IPI,90.54642747733334,1.555216666666667,100.3284448195,2023-04-01
NTF,10.065582942999999,10.213600000000001,74.307186359,2023-04-01
PETRO-VICTORY,70.81801909166667,0.4604333333333333,73.714057276,2023-04-01
CAMPO PETRÓLEO,57.08351659455,0.10723500000000001,57.7580043699,2023-04-01
RECÔNCAVO E&P,53.86844876400001,0.48733333333333345,56.93368283733334,2023-04-01
ENERGIZZI ENERGIAS,48.50659539933334,0.7457333333333334,53.19711637666668,2023-04-01
GEOPAR - GEOSOL,49.121906545600005,0.25858000000000003,50.748325615400006,2023-04-01
PHOENIX ÓLEO & GÁS,32.24261436166667,0.7996,37.27194643766667,2023-04-01
GEOFLUX,5.0327914714999995,5.106800000000001,37.1535931795,2023-04-01
NEWO,5.0327914714999995,5.106800000000001,37.1535931795,2023-04-01
SLIM DRILLING,32.74793769706667,0.17238666666666666,33.83221707693333,2023-04-01
OIL GROUP,26.10218734916667,0.083,26.624241579166668,2023-04-01
PETROIL,26.10218734916667,0.083,26.624241579166668,2023-04-01
VIPETRO,13.947234354333334,0.0666,14.366135700333334,2023-04-01
GUTO & CACAL,8.01321794,0.019000000000000003,8.13272433,2023-04-01
EPG BRASIL,5.5046320516666665,0.08033333333333334,6.0099134549999995,2023-04-01
SONANGOL GUANAMBI,4.3315405546,0.17376,5.4244579402,2023-04-01
NORD,2.515924,0.004,2.54108324,2023-04-01
Total Geral,3141082.150764394,141597.46373333334,4031703.294128951,2023-04-01
PETROBRAS,2286358.010973609,103546.99726129031,2937648.9498176454,2023-12-01
SHELL BRASIL,384782.92536915606,17736.72744677419,496343.5710311509,2023-12-01
TOTALENERGIES EP,146285.44287931354,6295.462939999999,185882.70863395493,2023-12-01
PETROGAL BRASIL,100081.10408758347,4583.915677419355,128913.06275457251,2023-12-01
CNOOC PETROLEUM,74177.58222686716,3638.686712903226,97064.230300553,2023-12-01
PETRO RIO JAGUAR,72775.37424479332,865.368932283871,78218.38040876173,2023-12-01
REPSOL SINOPEC,56595.54490727273,2414.3430451612903,71781.30393615866,2023-12-01
CNODC BRASIL,48024.504647208254,2537.357591935484,63984.00180253998,2023-12-01
EQUINOR BRASIL,57241.7986081351,135.1038,58091.5758404131,2023-12-01
PETRONAS,35151.31085355207,905.1131154838711,40844.30037845368,2023-12-01
SINOCHEM PETRÓLEO,38161.199072090065,90.0692,38727.71722694206,2023-12-01
TRIDENT ENERGY,29853.399666234516,631.445870967742,33825.07421990613,2023-12-01
QATARENERGY,28649.861594496244,813.9072106451614,33769.183307084284,2023-12-01
EQUINOR ENERGY,25505.96045020121,520.5448870967742,28780.088886511374,2023-12-01
KAROON BRASIL,25985.179095854517,212.30293548387098,27320.524222490323,2023-12-01
ENEVA,292.20265971354837,3997.160064516129,25433.580005107742,2023-12-01
PRIO BRAVO,24056.025814064622,145.09739997419356,24968.660891396303,2023-12-01
ENAUTA ENERGIA,18819.596017977387,968.0361306451612,24908.359352870626,2023-12-01
PERENCO BRASIL,18512.042792902903,74.65441935483872,18981.60490630516,2023-12-01
3R POTIGUAR,16333.53098371968,50.75158064516129,16652.748783177423,2023-12-01
3R PETROLEUM OFF,12026.994528927058,595.5141048387097,15772.665100682623,2023-12-01
BW MAROMBA,9772.094727281292,101.08474193548388,10407.898547954517,2023-12-01
POTIGUAR E&P S.A.,6306.303789052709,571.0093999999999,9897.84442326671,2023-12-01
ONGC CAMPOS,9161.99881687922,92.5530822580645,9744.140119196818,2023-12-01
CARMO,7880.035879883225,55.27974193548387,8227.734953506451,2023-12-01
ORIGEM ALAGOAS,1929.8756198832261,954.7532903225807,7935.0924128870975,2023-12-01
SPE MIRANGA,1801.485177603871,917.5907741935484,7572.956805034194,2023-12-01
NOVA TÉCNICA,7132.315161925526,42.77276612903226,7401.347734051575,2023-12-01
3R MACAU,5791.7946122316125,205.2974193548387,7083.07637346387,2023-12-01
SEACREST NORTE CAP,6670.31895445129,65.22545161290323,7080.574652260644,2023-12-01
3R BAHIA,2010.3614489229033,484.6703483870968,5058.845852911549,2023-12-01
3R RIO VENTURA,1875.7710800574193,339.26567741935486,4009.6877305464513,2023-12-01
PETRORECÔNCAVO,2440.91233463129,98.43235483870967,3060.0331444193544,2023-12-01
SPE TIÊTA,1904.0666019308064,75.66853225806452,2380.007292812903,2023-12-01
PRIO,2053.969148026516,5.9424451612903235,2091.3459990264514,2023-12-01
SEACREST SPE CRICARÉ,1552.6773373600001,62.141451612903225,1943.535261129355,2023-12-01
ALVOPETRO,47.672498960967744,251.14758064516133,1627.3430631787098,2023-12-01
GAS BRIDGE,14.569269510387096,186.50706129032258,1187.663248684871,2023-12-01
